"0.059333333333333335","1.0651666666666668","2.2134999999999994","2.625666666666666","3.010833333333333","1.728333333333333","2.344666666666667","1.8925000000000003","1.6273333333333333","1.3609999999999998","1.3466666666666667","1.3456666666666668","1.5945000000000003","1.6315000000000004","1.3840000000000001","1.3304999999999998","1.4626666666666668","0.8601666666666665","0.7095000000000001","1.3231666666666666","1.7498333333333336","1.1090000000000002","1.037","1.012","1.3391666666666666","1.3509999999999998","1.3718333333333332","1.421333333333333","1.0496666666666667","1.0566666666666669","1.0731666666666666","1.6745000000000005","0.9286666666666669","1.750333333333334","1.7191666666666667","1.7181666666666666","2.0648333333333326","2.4498333333333333","1.5666666666666664","1.8671666666666675"
"0.15733333333333333","1.5923333333333334","2.730666666666666","3.627166666666667","3.6683333333333326","3.846666666666666","3.5653333333333337","3.2550000000000003","4.240666666666667","3.9016666666666677","4.291333333333332","3.9263333333333335","4.2105","4.203666666666667","6.197166666666665","5.881","6.921333333333332","6.905","8.278500000000001","9.6275","9.7965","6.8475","9.198000000000002","8.001833333333332","10.272833333333335","9.054333333333334","8.66","9.222666666666667","8.562166666666666","9.508333333333333","10.460333333333335","8.426333333333334","8.41316666666667","9.766333333333337","8.802333333333333","7.918333333333332","5.905000000000001","7.461333333333332","4.881000000000001","5.371833333333333"
"0.016","1.1098333333333332","6.284666666666665","4.903499999999999","6.149166666666669","6.149666666666666","5.4175","8.290166666666668","8.95716666666667","8.690833333333332","9.624333333333334","7.9541666666666675","8.489833333333332","7.931166666666668","7.5566666666666675","6.632333333333333","6.773666666666667","6.2426666666666675","7.291499999999999","5.806666666666668","5.861","6.001833333333334","5.936833333333332","4.1916666666666655","4.626500000000001","4.597333333333334","6.349500000000002","5.8335","6.199666666666666","6.103","5.377666666666666","5.643","6.693833333333332","4.0805","5.503666666666666","7.029166666666667","5.307666666666666","5.466166666666666","6.251666666666666","6.286166666666667"
"0.06966666666666667","1.1855","2.911833333333333","2.927166666666666","2.8868333333333327","2.6780000000000004","2.892833333333334","5.558500000000001","5.092999999999999","6.5166666666666675","5.558000000000001","5.130833333333333","4.311999999999999","5.232333333333334","4.288833333333333","4.736499999999999","3.9044999999999996","6.274333333333333","3.847833333333333","4.263833333333333","2.286833333333333","4.0553333333333335","3.192","5.136833333333334","7.6565","4.8916666666666675","7.827333333333332","3.989833333333333","5.9915","6.810666666666668","3.2788333333333326","4.01","5.031333333333334","4.729000000000001","5.131833333333334","4.211833333333335","3.9615000000000005","5.445000000000001","4.2893333333333326","5.145666666666667"
"0.14916666666666664","1.6815000000000002","1.5373333333333337","2.6293333333333337","3.8235","3.305999999999999","3.032166666666667","3.145333333333334","2.8516666666666657","3.1615000000000006","3.366500000000001","2.2656666666666667","3.083833333333333","2.8205000000000005","2.603333333333333","2.9340000000000006","3.135499999999999","2.874499999999999","2.758666666666667","2.6358333333333333","2.7578333333333322","2.7475","2.6348333333333325","3.065833333333332","2.8594999999999993","2.8656666666666655","3.3583333333333334","3.0881666666666674","3.0798333333333323","2.975833333333333","3.287999999999999","2.811333333333334","2.953333333333333","2.826","3.1531666666666656","3.7531666666666674","3.304166666666666","3.639333333333333","4.099999999999999","4.492000000000001"
"0.030833333333333334","0.5973333333333333","2.8013333333333335","4.1771666666666665","3.8345","3.7161666666666675","4.050833333333332","4.1048333333333344","4.9815","3.973166666666666","4.870499999999999","5.234333333333333","5.826333333333333","6.713500000000001","4.021166666666668","5.4788333333333314","5.215666666666667","6.299333333333333","8.145500000000002","7.583666666666665","6.656833333333333","4.0925","5.555999999999999","4.6465000000000005","5.075666666666668","5.4094999999999995","5.281166666666667","5.203333333333334","4.977833333333334","5.933833333333333","4.927833333333334","5.0355","5.018833333333332","6.392166666666667","6.441999999999999","5.123666666666666","5.377833333333333","5.416333333333333","8.024833333333333","5.388666666666666"
"0.079","2.084333333333334","4.322166666666667","4.385833333333333","4.241499999999999","4.492","3.5275000000000007","4.014333333333333","4.216166666666666","3.7888333333333333","4.204333333333334","4.029500000000001","3.8601666666666663","4.338333333333334","4.387500000000002","4.206333333333333","4.543000000000001","4.144166666666666","4.202833333333333","3.910333333333332","4.103166666666666","3.851666666666667","4.054166666666666","7.689000000000001","7.527","7.333999999999999","5.935666666666666","7.770333333333332","5.512333333333332","6.310833333333334","6.342833333333334","4.254333333333334","4.3815","5.632833333333335","5.945166666666665","5.296666666666666","5.426333333333332","7.743166666666666","6.0841666666666665","6.839666666666665"
"0.08583333333333333","1.4689999999999996","1.980666666666667","3.1653333333333333","3.869166666666667","3.2394999999999987","4.634666666666666","9.592166666666664","7.872166666666667","8.331833333333332","7.455666666666667","7.811166666666667","6.875333333333334","7.525166666666668","8.874166666666666","8.947","9.563166666666666","9.579833333333335","8.178","10.414333333333332","9.554333333333336","8.358500000000001","10.586000000000002","8.547833333333335","7.788500000000001","8.740166666666665","6.825833333333335","6.603333333333333","6.987833333333332","7.0455000000000005","5.707833333333332","6.1665","7.713499999999999","5.775666666666666","6.4481666666666655","4.9825","6.718","5.361","5.466499999999998","6.811999999999999"
"0.15733333333333335","2.303","3.113333333333333","3.1589999999999994","3.8813333333333317","3.6989999999999994","3.4493333333333336","3.4395000000000007","3.5033333333333343","2.7959999999999994","3.306833333333335","2.961666666666666","2.4833333333333343","2.475166666666666","2.282833333333334","1.9795000000000003","1.9156666666666664","2.327833333333333","3.116333333333333","3.0231666666666666","3.3203333333333327","3.761166666666666","3.772999999999999","2.857166666666667","4.004500000000001","2.546833333333333","3.0030000000000006","2.9649999999999994","4.177833333333333","4.615999999999999","4.953333333333335","4.796333333333333","5.642166666666665","7.196500000000001","5.817333333333334","7.974333333333334","6.759666666666667","5.179333333333333","7.5845","7.276833333333335"
"0.10650000000000001","1.0528333333333333","1.2408333333333335","2.1751666666666667","3.3491666666666666","3.492666666666666","2.9758333333333327","3.374166666666666","2.6938333333333344","2.3865000000000003","2.337333333333334","4.0856666666666674","6.777500000000001","8.11466666666667","7.322166666666667","8.613166666666668","8.045","7.9430000000000005","7.383500000000001","7.308500000000003","8.87266666666667","6.342166666666668","7.127833333333332","6.561000000000002","8.774833333333333","7.125166666666667","6.444333333333333","7.112666666666665","7.932333333333332","6.447833333333334","8.87283333333333","9.338333333333336","8.960333333333333","9.138666666666666","8.932833333333337","9.565166666666666","9.171166666666666","9.45433333333333","7.315166666666667","7.6035"
